weight,gripForce
77.1,33.0
60.7,42.0
42.1,24.8
70.6,41.0
66.3,55.9
66.9,52.7
50.7,29.4
9.2,59.2
73.5,54.1
51.9,35.3
63.3,40.9
83.9,61.0
93.6,76.9
56.3,31.3
54.4,26.9
83.8,57.4
80.6,52.6
63.9,38.0
1.1,48.5
75.1,44.8
79.3,195.24193
70.5,47.5
51.2,30.6
63.4,33.1
52.2,25.8
93.3,51.1
67.3,26.5
65.8,34.8
82.7,61.1
52.6,30.6
78.4,62.8
78.9,58.1
64.8,51.5
57.3,54.7
54.4,30.5
76.4,38.0
52.3,33.2
54.4,29.5
55.8,42.6
78.5,29.5
67.4,189.285
67.3,34.6
66.8,145.49873
61.0,38.0
61.6,34.8
84.2,58.2
85.6,49.8
68.5,46.7
75.2,56.4
57.8,28.6
54.0,29.8
62.1,54.4
97.4,80.2
75.3,60.0
57.9,190.04245
52.5,31.1
57.7,23.5
70.5,48.8
66.6,41.8
54.2,26.0
58.2,26.9
80.9,66.4
64.9,42.1
56.2,29.8
53.4,48.8
79.0,53.2
68.1,49.7
70.1,46.4
61.7,40.2
80.6,51.5
83.6,54.0
86.5,53.2
86.1,56.4
61.6,47.5
74.1,41.6
75.0,157.6821
47.4,24.5
155.5,111.36183
72.7,45.0
77.4,59.9
72.5,61.3
99.2,41.5
75.4,131.18031
3.3,49.2
1.6,52.8
67.3,32.0
62.2,45.1
195.7,36.2
82.5,58.6
56.7,103.41904
71.0,57.1
185.2,29.2
82.1,67.7
68.4,52.1
59.8,40.2
55.1,33.2
50.8,34.7
63.3,48.8
68.9,49.4
69.5,50.3
64.3,34.8
62.3,30.0
64.0,54.7
87.3,28.2
51.0,29.2
46.8,27.1
178.7,44.5
53.2,135.58783
74.9,46.9
45.3,25.0
63.2,28.0
177.6,28.8
49.3,27.0
56.7,33.2
49.1,20.9
55.1,36.4
71.7,54.0
81.7,38.6
52.4,33.1
92.2,52.7
7.9,52.6
6.0,37.8
72.8,33.5
63.6,119.125275
47.1,28.9
nan,183.95685
67.1,28.7
46.1,21.5
58.9,27.0
56.0,32.3
50.0,29.5
38.1,22.8
59.9,25.8
75.2,66.0
73.1,50.2
49.7,35.2
62.0,49.4
71.0,55.0
6.4,47.9
73.3,49.0
75.6,48.8
67.4,53.5
55.0,33.2
68.1,47.6
64.2,33.7
5.0,55.4
70.9,56.8
59.1,34.6
77.1,49.1
56.0,33.5
58.2,32.2
67.7,52.4
69.6,45.4
65.1,50.0
50.4,26.5
nan,60.1
73.3,65.3
53.5,30.6
64.2,28.8
50.0,29.6
8.1,57.1
72.9,58.9
47.0,19.0
69.8,47.0
70.1,54.2
73.0,56.6
67.3,46.0
nan,46.8
53.4,29.8
51.6,33.5
84.8,60.0
4.3,41.0
68.8,40.0
167.4,27.0
69.5,61.7
172.5,51.6
44.4,27.0
71.3,45.8
45.7,20.9
61.2,26.3
80.8,65.4
72.4,45.8
59.6,47.5
91.3,169.25706
72.6,180.53268
71.9,58.4
91.8,44.6
3.0,40.6
1.1,61.4
1.8,55.3
55.5,103.83317
74.8,66.1
60.8,51.7
71.9,55.1
68.7,49.4
55.0,122.695015
57.8,25.9
76.4,41.5
77.9,45.6
95.5,52.6
65.1,40.6
66.0,47.5
88.8,54.1
53.1,27.5
51.0,29.3
64.1,48.0
79.8,65.9
62.5,26.0
57.4,27.2
70.8,54.5
83.3,57.5
1.2,156.46626
56.7,29.6
57.4,33.0
59.4,46.2
77.6,55.3
72.5,150.04373
57.7,32.2
57.9,26.9
67.5,58.8
56.8,26.9
73.4,42.5
61.1,52.0
59.1,28.9
75.8,54.2
2.4,19.2
64.3,49.3
68.5,40.0
83.0,49.9
67.0,48.2
83.5,35.9
60.1,43.1
55.0,27.1
61.2,30.6
68.2,28.7
68.1,43.4
6.7,36.6
70.6,58.8
48.9,26.5
88.2,63.1
76.1,57.2
71.1,58.8
63.8,43.2
70.5,54.0
66.1,51.8
74.9,65.9
88.4,70.0
72.8,54.6
73.9,58.3
49.7,18.2
1.1,62.8
0.3,32.8
59.0,53.0
66.4,125.098
72.3,43.0
87.1,57.8
74.0,58.6
75.4,52.1
191.9,49.1
46.7,29.2
63.8,28.9
68.6,53.2
58.2,50.9
51.7,28.3
67.6,40.4
63.9,59.0
69.0,36.0
58.7,37.0
80.0,63.4
67.5,51.8
59.9,36.6
54.2,36.2
77.1,57.2
74.9,43.2
54.4,28.1
78.3,38.3
59.8,31.8
87.2,43.7
46.3,23.3
70.7,35.9
9.8,27.8
48.1,25.6
53.0,27.0
51.0,33.5
56.5,24.6
71.6,42.1
73.2,61.9
49.0,30.4
74.0,44.2
58.7,35.5
64.3,51.2
61.9,30.1
91.1,68.0
76.3,56.2
62.2,42.2
54.6,27.7
54.7,29.8
65.6,54.1
62.7,32.3
88.2,60.7
50.2,25.1
77.7,61.8
88.2,52.7
61.5,197.1171
83.0,54.0
81.2,50.8
61.8,52.1
67.4,57.4
51.9,34.7
63.9,30.7
59.9,24.1
67.1,53.5
56.5,40.3
69.2,46.2
61.6,40.6
78.0,44.3
73.5,61.4
68.1,31.1
48.9,27.2
70.2,52.7
64.1,43.6
81.9,65.9
59.2,41.2
73.9,59.2
156.5,48.4
63.8,46.0
88.7,59.4
65.9,43.7
51.3,34.9
51.9,27.0
53.6,28.0
61.0,28.1
50.0,25.7
67.3,57.6
75.6,183.54454
73.6,55.9
64.7,28.3
70.7,145.63303
52.5,34.0
194.9,163.51825
61.6,40.8
70.9,57.2
57.3,30.6
83.1,50.0
185.4,30.2
59.8,37.3
57.2,36.0
64.8,55.1
56.9,36.6
66.8,62.3
76.6,40.9
77.1,57.4
66.3,27.1
73.0,58.3
76.2,54.0
75.4,51.0
63.9,34.0
70.7,58.7
76.2,65.2
50.5,41.2
81.6,74.6
73.6,46.8
51.0,29.0
65.3,24.4
63.7,27.2
50.6,27.4
69.2,54.8
95.0,45.0
8.8,45.4
56.9,35.5
72.0,50.3
86.6,52.2
65.7,53.4
72.8,56.8
53.3,34.6
66.9,48.4
52.3,26.5
61.0,56.8
56.2,32.3
68.0,55.0
68.1,54.5
70.4,53.6
67.9,46.6
60.7,54.5
45.7,29.0
58.7,36.0
64.6,48.2
64.3,51.0
71.2,60.4
60.5,39.1
1.7,29.4
72.0,65.9
74.7,36.1
72.7,52.1
85.2,60.4
194.6,26.4
73.7,41.9
54.8,29.3
62.8,118.682846
189.7,48.7
85.0,58.6
62.7,44.9
69.8,50.2
70.2,35.2
68.3,57.2
48.3,21.6
49.3,25.6
71.0,51.7
50.8,33.4
60.1,27.2
52.7,23.8
71.5,46.7
34.5,2.5
77.6,58.3
69.2,47.0
96.6,33.8
63.9,40.0
70.4,53.6
71.6,51.6
54.3,25.8
173.3,33.6
57.3,29.3
76.8,60.7
81.4,59.5
191.9,56.0
68.3,55.2
80.0,58.2
62.3,32.4
84.8,58.1
65.5,42.4
57.1,33.6
70.4,51.2
59.1,139.10857
47.2,24.6
76.3,57.1
53.3,34.1
168.1,62.2
1.7,42.0
59.3,38.2
60.0,49.4
3.3,34.1
57.0,34.3
60.6,49.9
76.0,60.4
65.0,47.3
58.0,38.5
1.7,38.6
47.8,28.9
65.1,31.8
58.7,44.5
61.9,25.8
54.6,27.2
68.0,49.2
48.1,31.7
72.9,53.5
43.9,28.3
53.3,31.4
66.4,56.0
79.6,62.0
88.5,51.6
70.6,62.4
73.1,54.0
86.8,62.2
73.5,142.08246
76.4,50.0
59.2,38.8
49.8,38.2
67.7,50.2
57.6,36.7
60.3,41.8
4.0,33.1
72.5,36.7
175.0,34.8
52.7,128.07526
50.7,31.1
91.4,50.3
61.0,25.6
78.2,51.4
48.5,112.68362
85.8,40.7
67.7,37.3
66.0,52.2
63.5,48.6
67.3,29.3
70.3,143.27048
73.5,58.1
177.4,34.0
55.9,32.3
68.9,52.7
78.6,52.1
73.8,66.2
8.0,54.4
63.7,31.7
82.1,65.9
70.0,55.4
67.5,34.7
77.6,53.5
63.2,28.3
82.1,55.2
79.5,57.5
68.9,46.1
71.5,51.8
76.2,53.8
71.2,53.4
52.8,29.8
62.9,43.2
161.3,56.6
71.6,50.8
192.0,173.06508
68.8,161.88538
63.8,38.6
69.8,46.6
4.6,59.9
92.0,45.0
78.4,54.4
43.6,27.2
64.1,33.0
55.1,32.0
73.8,52.7
83.6,64.7
69.0,49.2
53.3,34.2
6.5,12.1
82.9,61.0
63.3,36.0
58.8,25.1
58.1,31.7
69.9,50.2
8.7,59.4
48.1,112.20553
78.1,37.6
0.9,29.9
62.9,35.6
62.1,27.0
49.7,28.1
82.1,50.2
76.2,102.72036
69.6,41.4
74.6,41.4
64.3,46.8
68.2,52.6
75.9,56.4
62.7,41.3
69.6,52.7
53.6,21.4
64.2,48.0
69.8,44.0
55.4,37.9
70.9,47.5
7.7,22.2
188.5,25.6
76.4,59.4
83.3,139.26015
51.9,26.5
62.3,173.43526
70.1,47.3
0.3,53.5
90.0,63.4
6.8,46.9
55.1,33.1
81.8,67.4
45.6,23.2
78.3,56.9
69.7,65.3
84.5,58.6
7.4,45.7
51.7,30.5
74.1,59.5
77.8,56.8
71.6,110.81903
57.3,27.6
62.5,29.2
54.8,153.16858
58.5,51.4
79.3,64.2
64.0,37.7
76.5,54.8
55.7,27.1
76.4,51.4
70.2,30.5
59.1,32.8
48.5,29.8
79.7,67.2
88.1,67.0
50.6,30.7
59.1,50.2
51.7,28.8
72.8,49.4
76.2,61.1
57.7,33.2
76.2,55.1
62.9,29.3
52.5,23.2
71.7,48.1
42.3,27.1
52.8,28.8
77.2,55.1
76.4,60.0
45.5,30.0
68.4,47.5
70.8,61.7
65.6,36.7
64.3,39.1
70.3,51.1
73.2,54.8
67.8,48.1
48.1,28.6
69.8,18.8
64.8,40.8
52.3,27.2
69.6,45.0
53.7,24.0
79.7,50.4
47.5,25.8
49.5,28.0
162.6,31.4
61.1,26.5
65.0,42.8
3.2,52.9
84.5,55.1
63.0,40.0
56.3,41.5
75.0,54.1
63.7,26.8
91.0,39.5
65.7,47.3
66.9,36.1
68.9,52.0
52.0,30.1
57.1,34.4
71.0,54.4
67.8,42.4
66.2,34.2
57.2,25.2
55.9,30.2
2.3,28.2
83.0,57.5
76.5,54.7
79.1,56.6
176.5,28.7
80.7,49.2
76.7,58.9
57.0,33.5
72.6,123.03237
63.3,37.1
69.3,38.3
61.9,36.5
83.0,168.17392
57.9,27.1
1.0,62.2
80.3,64.2
6.7,35.3
49.5,28.1
64.5,44.8
60.4,45.5
84.9,69.2
84.0,67.7
83.6,50.8
50.0,25.0
70.1,29.6
73.2,46.7
66.4,22.4
55.6,34.1
55.0,32.4
65.3,47.2
74.2,134.65094
79.0,50.2
65.2,30.2
60.0,24.1
53.6,25.1
67.9,52.9
180.8,51.5
71.3,46.9
76.9,70.9
59.6,152.62386
55.5,15.1
72.8,46.2
59.0,36.5
57.1,30.7
70.1,55.1
66.6,31.7
72.5,54.4
65.8,62.0
44.8,25.0
71.0,61.4
72.6,67.3
183.2,55.1
74.4,57.1
86.6,61.9
86.8,53.6
75.0,56.5
57.6,42.4
66.0,37.1
76.2,57.1
44.3,24.5
62.8,49.7
68.4,190.04906
102.0,63.0
75.6,53.2
78.2,51.4
55.9,33.5
50.8,33.7
82.8,63.2
52.5,20.9
79.5,64.0
47.0,37.3
53.8,42.1
58.1,31.0
57.1,33.4
61.2,35.8
71.4,48.0
72.3,144.5883
61.8,37.6
55.1,20.0
63.3,47.0
73.5,33.2
81.2,49.7
66.5,54.7
65.0,41.5
48.6,27.4
54.4,27.0
8.3,35.6
179.2,49.0
60.0,55.0
198.3,28.0
88.6,76.4
52.8,36.8
75.3,59.6
81.7,60.2
72.4,55.6
71.5,45.7
83.6,53.5
58.4,37.4
80.5,148.06288
53.4,27.2
53.1,34.7
82.8,56.3
63.9,51.7
63.8,150.49295
57.7,54.8
73.0,48.1
66.4,50.5
64.9,46.9
73.5,42.7
55.4,34.0
66.4,46.6
63.0,48.1
73.9,64.0
58.0,37.6
64.6,35.4
74.5,62.4
60.2,38.8
61.1,55.4
67.2,48.5
89.4,52.2
74.8,47.9
76.2,47.8
72.3,51.4
46.2,26.0
46.8,35.2
66.5,45.0
65.9,190.94681
66.6,45.6
54.1,23.5
84.4,53.0
70.6,56.0
55.5,23.5
69.3,56.4
58.4,31.2
50.8,25.2
70.5,42.5
54.6,32.8
68.5,30.6
71.1,35.0
53.3,45.6
79.3,54.2
53.4,29.8
60.6,29.6
70.2,47.8
49.6,21.7
76.1,52.7
79.3,55.9
58.6,35.6
61.3,32.3
91.9,36.0
62.6,27.8
62.0,33.6
94.1,61.1
61.3,49.3
79.4,53.5
83.1,51.8
66.7,50.0
68.1,48.7
79.5,42.2
59.5,41.6
80.9,61.9
75.3,60.6
64.2,43.3
61.4,114.00585
75.2,49.0
46.4,22.4
69.6,54.4
81.2,40.6
56.8,29.5
76.4,55.6
53.1,31.6
73.5,137.74138
66.1,48.4
78.6,54.7
77.1,63.5
71.4,58.7
54.0,33.6
82.7,55.2
80.9,44.4
75.4,191.24124
184.3,57.8
54.7,27.6
73.0,53.3
69.2,37.9
50.7,34.9
60.9,39.1
71.6,38.6
66.6,57.1
80.4,53.3
78.0,60.1
54.2,37.9
77.2,61.2
55.4,28.6
71.9,53.3
54.3,36.2
63.9,44.0
58.3,43.0
70.8,65.0
79.2,45.6
79.5,55.6
nan,57.4
69.3,42.1
84.5,64.6
75.5,49.0
54.0,39.8
71.9,43.3
66.1,52.1
72.7,50.3
65.4,46.2
58.7,44.0
82.9,64.8
78.9,49.4
84.3,66.7
48.2,25.6
71.4,51.6
65.3,33.4
79.6,62.4
58.7,34.7
64.8,60.8
74.1,105.9225
157.9,37.2
47.5,30.7
69.0,54.4
61.1,18.6
57.2,36.4
68.3,46.8
169.9,33.7
100.6,45.4
69.6,40.0
93.5,61.6
83.9,161.2159
64.4,49.6
59.9,51.6
53.1,25.2
68.8,56.6
80.6,65.0
78.1,103.59419
67.1,48.7
59.1,44.5
73.6,49.4
49.2,44.6
73.6,71.4
75.2,62.4
50.0,26.3
77.2,52.6
82.9,47.2
65.7,48.0
49.7,25.6
61.7,44.6
72.3,62.0
62.2,35.2
70.3,51.6
154.7,29.0
68.4,41.8
70.0,60.5
69.7,53.8
65.3,54.4
51.9,160.40215
61.3,119.41346
49.6,31.1
75.9,56.6
6.2,40.4
62.5,29.6
80.8,67.4
60.1,26.0
79.2,58.3
69.2,51.7
48.1,27.7
57.4,28.6
199.4,30.1
73.1,69.4
69.5,100.65615
69.3,44.8
54.2,35.0
64.8,34.9
51.9,30.8
66.3,56.0
83.6,57.5
55.0,35.8
62.0,49.6
55.7,34.0
84.9,62.9
61.6,28.9
69.5,58.0
60.1,42.1
52.7,36.0
47.5,24.2
55.1,30.0
47.7,19.2
70.4,60.5
65.8,59.4
73.4,46.4
163.0,54.4
54.1,28.6
83.2,49.8
88.6,52.3
75.7,56.6
50.8,29.6
64.9,34.6
51.2,32.5
53.8,39.6
54.6,30.1
82.9,55.6
67.2,37.3
76.5,37.4
52.8,31.0
76.7,54.5
67.5,53.5
60.1,34.7
73.1,61.0
76.3,53.6
81.2,42.5
76.1,51.8
67.6,72.4
78.3,47.0
75.2,59.3
68.1,40.3
93.0,42.8
66.1,50.5
65.4,53.0
80.5,42.7
66.3,50.0
44.8,30.4
80.4,49.9
71.9,40.3
51.8,29.0
65.3,48.8
74.7,46.3
58.7,55.6
53.9,42.8
198.4,44.2
70.7,44.2
73.8,60.2
74.6,66.4
58.6,31.4
79.2,60.1
74.3,54.6
62.9,57.8
84.3,56.3
74.8,45.1
81.9,55.1
73.1,58.2
65.1,52.9
4.9,9.5
7.4,65.6
68.4,36.6
77.0,44.8
61.2,58.4
174.4,53.0
62.9,15.2
74.7,60.1
60.9,37.1
71.9,182.12347
72.3,59.4
69.2,56.8
50.2,30.0
82.3,59.6
74.0,55.7
52.0,24.2
52.2,16.9
61.8,56.4
64.8,51.8
68.0,55.0
75.0,54.4
59.0,31.6
92.5,51.0
70.3,62.8
64.9,36.6
57.6,33.8
67.2,32.8
59.9,33.2
65.6,52.3
64.1,57.1
67.8,44.0
66.0,47.8
70.2,61.4
79.9,59.6
81.3,49.4
65.3,32.6
78.6,50.8
1.9,65.4
75.0,62.9
79.7,19.8
77.4,54.4
83.3,62.4
86.4,61.9
78.0,52.4
60.3,40.7
69.3,67.0
63.4,35.3
61.1,39.5
68.5,50.6
68.6,39.8
55.4,32.6
58.9,33.0
70.7,74.3
56.9,33.4
84.3,61.4
64.9,41.3
63.3,40.2
53.7,34.9
81.2,52.4
70.7,51.4
69.8,42.7
61.5,56.0
59.2,28.0
73.6,58.0
66.6,36.0
59.5,43.4
71.9,33.7
47.7,33.5
59.5,38.8
71.4,72.6
69.9,46.9
47.4,25.2
58.8,32.0
89.7,64.7
58.9,36.2
89.6,64.6
58.1,41.5
79.9,64.4
70.8,55.4
9.6,58.1
63.5,28.9
69.4,43.7
60.9,37.3
70.0,50.6
93.8,49.0
62.3,41.5
71.1,53.8
nan,30.4
82.6,66.1
69.0,57.4
56.1,36.6
197.3,61.1
80.7,48.8
65.4,42.8
89.9,66.2
87.8,64.3
64.9,46.7
75.5,159.06519
71.5,48.6
78.7,50.6
51.4,27.2
83.1,55.7
60.9,121.564575
64.1,38.2
57.5,35.8
77.0,42.6
86.4,61.3
67.6,46.8
68.9,58.1
56.1,40.9
57.3,35.2
75.3,56.9
71.5,42.7
70.5,69.0
62.6,39.1
49.4,22.4
89.3,48.4
69.4,59.6
54.9,29.0
55.2,32.5
65.0,33.5
71.0,32.4
51.5,31.1
71.9,61.4
75.7,55.1
83.0,62.9
84.1,49.2
68.2,53.9
73.7,47.4
64.5,33.1
68.2,60.4
68.5,53.4
7.8,39.1
70.8,56.6
50.5,28.8
47.3,25.2
64.7,56.2
7.0,41.5
67.8,57.1
163.4,34.6
74.3,76.7
44.7,25.3
73.3,48.8
93.3,49.3
75.7,172.3537
82.7,55.8
50.9,24.6
63.4,31.0
78.5,52.4
76.5,47.3
85.0,43.4
82.4,52.2
57.7,33.1
81.6,69.8
67.9,49.6
63.8,23.8
60.3,37.8
72.3,186.48079
66.6,42.2
65.8,46.0
77.6,43.2
101.4,64.3
75.1,51.4
74.8,52.8
89.8,62.2
64.5,51.0
60.1,39.5
62.9,54.7
70.0,46.9
69.2,44.5
38.1,19.4
86.0,73.2
49.9,26.4
37.4,21.6
60.4,31.8
57.7,23.2
87.5,67.9
75.8,59.6
66.6,57.1
49.2,32.3
53.1,29.2
58.8,30.1
59.9,41.4
65.6,55.7
76.9,49.1
83.0,37.8
59.7,28.2
68.1,34.1
85.5,55.6
87.5,74.2
78.9,62.4
59.6,29.8
49.3,34.1
nan,53.2
83.8,57.2
75.6,63.7
60.3,50.6
57.8,31.8
73.6,54.5
72.6,48.8
58.1,33.4
49.7,25.4
63.8,47.8
76.8,49.2
58.8,28.1
82.0,59.3
73.2,51.0
53.8,26.9
68.6,60.0
87.7,52.0
92.1,60.0
47.6,35.5
92.2,42.4
63.0,40.7
74.6,43.4
74.1,51.8
46.4,25.3
53.0,34.7
74.7,138.88113
56.8,23.5
91.1,44.9
49.5,23.3
89.8,65.6
61.5,31.6
58.1,30.7
171.7,32.4
2.7,113.00051
70.6,59.0
55.8,32.8
52.1,27.2
77.1,54.1
102.2,48.1
57.3,31.8
59.8,43.4
67.5,39.6
72.6,45.6
54.0,29.3
82.9,64.6
59.8,29.3
80.0,42.7
78.8,49.8
61.7,27.1
72.2,64.1
67.1,38.3
62.7,40.7
78.0,51.0
64.7,50.2
78.6,54.5
81.7,67.7
49.4,24.0
55.4,30.5
72.0,55.9
67.6,42.1
67.0,49.3
81.5,44.0
78.9,48.6
60.4,29.3
66.7,22.2
51.1,30.7
78.5,132.14813
71.2,57.1
198.9,37.2
46.8,22.6
46.1,29.2
71.1,44.8
67.0,49.3
60.2,44.6
77.4,44.3
67.3,44.0
77.5,47.9
60.8,31.0
74.7,52.2
68.1,52.3
77.9,54.1
60.5,51.4
45.8,27.1
78.3,56.5
59.4,25.8
83.5,57.6
56.6,48.4
69.1,47.8
69.8,50.4
66.9,49.2
70.8,60.7
85.5,49.4
65.1,127.48926
89.1,66.1
91.7,65.9
76.1,50.2
47.5,26.3
74.8,58.1
69.2,19.3
77.6,62.3
55.6,28.3
89.7,43.1
53.3,29.2
54.5,30.0
52.1,22.1
73.5,64.6
69.1,51.0
55.4,28.4
59.2,35.2
177.7,164.03915
91.2,64.6
53.0,30.8
76.0,56.8
61.7,28.9
45.3,29.5
72.3,117.35351
76.5,58.4
74.9,66.6
46.1,25.3
1.1,134.7111
64.7,34.7
63.8,35.6
72.7,118.25429
78.3,73.4
53.6,27.5
71.2,55.4
69.7,47.9
169.5,57.8
74.6,66.6
65.3,46.0
62.7,125.68257
59.7,38.9
